baseProduct,brandName,code,crossedPrice,name,price,priceToCrossedPrice
JJTSS2210_JUPI,Jupiter,UPV1290668,1650,Ring in Silver 925,660,0.4
11207_AGBE,Agua by Agua Bendita,UPV1273111,1400,Nectarina Cropped Top,280,0.2
VAR00822SS23_VARL,Varley,UPV1274770,300,Lets Move Kellam Bra,60,0.2
R75VOBSP01S925_TWOD,Tom Wood,UPV1290642,2155,LIZ BAND THICK SPINEL,860,0.3990719257540603
141-3557A_STUD,Staud,UPV1272892,1350,Giselle Sequin Off Shoulder Top,270,0.2
RST23DR0312JRR_MRQS,Marques Almeida,UPV1273106,1900,Plunge Neck And Puffed Hem Dress,380,0.2
90-3587_STUD,Staud,UPV1274595,1100,Shelby Waist Detail Top,220,0.2
JJTSS2205_JUPI,Jupiter,UPV1290689,1830,Band Ring in Silver 925,730,0.3989071038251366
JJTSS2207_JUPI,Jupiter,UPV1290677,1700,Ring in Silver 925 Gold 750 Plated,680,0.4
JJTSS2208_JUPI,Jupiter,UPV1290678,1440,Ring in Silver 925,575,0.3993055555555556
ABC123PHSS300_ABC,Advisory Board Crystals ,UPV1291089,925,Tri-Tone Pullover Hoodie,185,0.2
ABC123DKP200_ABC,Advisory Board Crystals ,UPV1290832,1100,Diamond Stitch Double Knee Pants,220,0.2
3BEXEN_LHNI,La Haine Inside Us,FUAE872757D,1050,Linen Cotton High Waist Trousers,210,0.2
3MAPRILBIANCO_LHNI,La Haine Inside Us,FUAE872851D,350,Long Cotton Shirt,70,0.2
HT1108_ADDS,Adidas by Stella McCartney,UPV1291232,1600,Truecasuals Printed Technical Onesie,320,0.2
HT1122_ADDS,Adidas by Stella McCartney,UPV1291367,1600,Truenature Printed Technical Jacket,320,0.2
MZ008S_ALLS,AllSaints,UPV0844699,645,Dumont High Top Suede Trainers,320,0.49612403100775193
HR4482_ADDS,Adidas by Stella McCartney,UPV1291106,700,Truenature Hiking Long Tights,140,0.2
ASWDRPL_MATU,Matteau,FUAE872631D,2800,Asymmetric Wave Maxi Dress,560,0.2
IA7721_ADDS,Adidas,UPV1291338,700,Sportswear Sweatpants,140,0.2
00366XT14N14_NEUS,Neous,UPV1279972,2590,Irena Knit Slingback Sandals,515,0.19884169884169883
101040210312_LAMA,LA Manso,UPV1290703,260,RECT 3 PEPITAS RING,75,0.28846153846153844
E38WMCZ01S9_TWOD,Tom Wood,UPV1290773,645,Silver Studded Ear Cuff,160,0.24806201550387597
E38WMCZ01S925_TWOD,Tom Wood,UPV1290728,595,Ear Cuff Slim Zirconia,145,0.24369747899159663
ABC123SP300_ABC,Advisory Board Crystals ,UPV1291090,850,Tri-Tone Sweatpants,170,0.2
JJTSS2202_JUPI,Jupiter,UPV1290674,1830,Band Ring in Silver 925 Gold 750 Plated,730,0.3989071038251366
S123DC7737_TIBI,Tibi,UPV1291071,1850,Deeba Cupro Lean Polo Shirt,370,0.2
R75XVNA01S925_TWOD,Tom Wood,UPV1290647,1170,Large Infinity Band,465,0.3974358974358974
T000SN3216_TIBI,Tibi,UPV1291069,1750,Shiny Pleated Stella Cargo Pants,350,0.2
ZARISTDOILIES_SOLE,Zarina,UPV1280135,0,"Tribal Doilies Set of 6 Istikana Tea Cups, Saucers And Spoons",270,0
E38WMCZ01S9259K_TWOD,Tom Wood,UPV1290767,745,EAR CUFF SLIM ZIRCONIA GOLD,185,0.2483221476510067
JSPDC12MKN_74AL,7 For All Mankind,UPV1290818,1200,Paxtyn Stretch Tek Nomad - Special Edition,240,0.2
MG336W_ALLS,AllSaints,UPV0947293,285,Peacenik Crew T-Shirt,110,0.38596491228070173
MG338W_ALLS,AllSaints,UPV0933008,285,SHADOW SS CREW,110,0.38596491228070173
MD263W_ALLS,AllSaints,UPV0956875,229,Figure Crew T-Shirt,90,0.3930131004366812
WF0031Z_ALLS,AllSaints,UPV0976068,685,Jackie Flatform Sneakers,340,0.49635036496350365
WB520W_ALLS,AllSaints,UPV0960692,1200,Alex Leather Crossbody Bag,480,0.4
WF0003Z_ALLS,AllSaints,UPV0960970,340,Renegade Sliders,170,0.5
WM174V_ALLS,AllSaints,UPV0911127,340,Caelum Metallic T-Shirt,30,0.08823529411764706
DD0103_GANO,Gaia & Gino,UPV1007972,1530,Universe 5 Arm Candleholder,610,0.39869281045751637
CAR2_BITO,BITOSSI,UPV1036633,210,La Tavola Dont Lose Dessert Plate,80,0.38095238095238093
FTB87_BITO,BITOSSI,UPV1036646,110,La Tavola Fiore Occhio Micro Saucer,40,0.36363636363636365
MD032X_ALLS,AllSaints,UPV0989293,285,Archer Crew T-Shirt,110,0.38596491228070173
MD022X_ALLS,AllSaints,UPV0989611,245,Figure Crew T-Shirt,95,0.3877551020408163
RO1467_THMU,Mugler,UPV1033464,4500,One Shoulder Sheer Midi Dress,900,0.2
WL009W_ALLS,AllSaints,UPV1036959,1620,Orsen Leather Trousers,405,0.25
JSMXC420_74AL,7 For All Mankind,UPV1034498,910,Slimmy Tapered Stretch Jeans,180,0.1978021978021978
MI013W_ALLS,AllSaints,UPV0946943,295,Warden Swim Shorts,70,0.23728813559322035
MF058K-PWS_ALLS,AllSaints,UPV0911378,449,Raven Sweatpants - Proud We Stand,220,0.48997772828507796
WE302V_ALLS,AllSaints,UPV0917186,740,Duran Mid-Rise Coated Skinny Cargo Jeans,295,0.39864864864864863
ME056W_ALLS,AllSaints,UPV0957161,570,Rex Slim Damaged Jeans,285,0.5
WL139T_ALLS,AllSaints,UPV0925964,1620,Jen Leather Joggers,645,0.39814814814814814
MK163X_ALLS,AllSaints,UPV1042837,475,Mode Merino Roll Neck Jumper,190,0.4
MD049Y_ALLS,AllSaints,UPV1059401,325,Figure Short Sleeve Polo Shirt,130,0.4
MD058Y_ALLS,AllSaints,UPV1059444,175,Tonic Crew T-Shirt,70,0.4
MM003X_ALLS,AllSaints,UPV1046687,755,Harvey Slim Checked Trousers,185,0.24503311258278146
MS123Y_ALLS,AllSaints,UPV1059313,630,Manado Leopard Print Shirt,250,0.3968253968253968
MJ117X_ALLS,AllSaints,UPV1041622,1285,Kiels Corduroy Blazer,640,0.4980544747081712
MS120F_ALLS,AllSaints,UPV0358403,410,Redondo Long Sleeve Shirt,205,0.5
MM050X_ALLS,AllSaints,UPV1052301,700,Trade Slim Trousers,175,0.25
UE52FL500B_VTMN,Vetements,UPV1055834,3390,LOGO LEATHER SLIDES,510,0.1504424778761062
MZ688Y_ALLS,AllSaints,UPV1072720,755,Pro Leather High Top Trainers,375,0.4966887417218543
WH003Y_ALLS,AllSaints,UPV1065149,600,Laurie Shirt,240,0.4
MS122Y_ALLS,AllSaints,UPV1065064,630,Aquila Shirt,250,0.3968253968253968
LTS304_BITO,BITOSSI,UPV1036627,100,La Tavola Cheers Table Napkin,40,0.4
46CA14162712_CRVN,Caravana,UPV1001230,1570,Cotton Pants w/Elastic Waistband Frayed Edge&Knots,390,0.2484076433121019
WT026W_ALLS,AllSaints,UPV0964793,1145,Leigh Blazer,570,0.4978165938864629
WF027Z_ALLS,AllSaints,UPV0986209,970,Alma Leather Studded Sandals,485,0.5
S3EE3SF03_ERCA,Erika Cavallini,UPV1034182,1650,Linen High Waisted Trousers,330,0.2
NA000_NANA,Nana-Nana,UPV1007662,205,Black Not A Music Player iPhone Case,60,0.2926829268292683
MD072W_ALLS,AllSaints,UPV0966450,245,Figure Crew T-Shirt,120,0.4897959183673469
ME044X_ALLS,AllSaints,UPV1052309,595,Dean Cropped Slim Coated Jeans,295,0.4957983193277311
WM228X_ALLS,AllSaints,UPV1043137,430,Delta Shimmer Top,170,0.3953488372093023
WS043X_ALLS,AllSaints,UPV1046664,755,Slvina Asymmetric Margeaux Maxi Skirt,185,0.24503311258278146
ME016Y_ALLS,AllSaints,UPV1065237,595,Curtis Straight Damaged Jeans,295,0.4957983193277311
WP004Y_ALLS,AllSaints,UPV1072570,755,Frieda Leopard Print Cargo Trousers,300,0.3973509933774834
WE339S_ALLS,AllSaints,UPV0820663,545,"Miller Ankle Mid-Rise Superstretch Skinny Jeans, Black",265,0.48623853211009177
WG028Y_ALLS,AllSaints,UPV1059314,265,Silva Grace T-Shirt,105,0.39622641509433965
WD321Y_ALLS,AllSaints,UPV1065148,1265,Esta Mini Dress,315,0.2490118577075099
E3WH08_ERCA,Erika Cavallini,FUAE872538D,1900,Straight Leg Pants,475,0.25
MG373W_ALLS,AllSaints,UPV0966497,285,Baja Crew T-Shirt,110,0.38596491228070173
WD303W_ALLS,AllSaints,UPV0960799,855,Sofia Linen Blend Mini Dress,75,0.08771929824561403
MD264W_ALLS,AllSaints,UPV0956584,229,Figure Crew T-Shirt,90,0.3930131004366812
WDCECO322_WDAC,Woodcessories,UPV1028499,149,Black Bio Cover,55,0.3691275167785235
LTS302_BITO,BITOSSI,UPV1036636,100,La Tavola Love Table Napkin,40,0.4
MD197X_ALLS,AllSaints,UPV0986253,245,FIGURE SS CREW,95,0.3877551020408163
ME043X_ALLS,AllSaints,UPV0985881,690,Jack Selvedge Cropped Tapered Jeans,275,0.39855072463768115
MD003X_ALLS,AllSaints,UPV0989296,285,Archer Crew T-Shirt,140,0.49122807017543857
MG125X_ALLS,AllSaints,UPV0985322,300,Sango Brace Crew T-Shirt,120,0.4
ML075U_ALLS,AllSaints,UPV0986372,1485,Ronan Suede Bomber Jacket,740,0.4983164983164983
WF670X_ALLS,AllSaints,UPV0986162,700,Shana Crocodile Effect Leather Trainers,350,0.5
WB517X_ALLS,AllSaints,UPV0985425,1185,Eve Leather Quilted Crossbody Bag,470,0.39662447257383965
WM075X_ALLS,AllSaints,UPV0986059,755,Carine Laertes Kimono,185,0.24503311258278146
MZ556X_ALLS,AllSaints,UPV0989534,1240,Davy Leather Boots,620,0.5
JSPDA210_74AL,7 For All Mankind,UPV1034491,1160,Paxtyn Performative Jeans,230,0.19827586206896552
MZ535Y_ALLS,AllSaints,UPV1059671,395,Theo Canvas Low Top Trainers,195,0.4936708860759494
MG104Y_ALLS,AllSaints,UPV1059443,590,Huska Pullover Hoodie,235,0.3983050847457627
MG245X_ALLS,AllSaints,UPV1043652,300,Ace Brace Brushed Cotton T-Shirt,120,0.4
WK080X_ALLS,AllSaints,UPV1046647,990,Claude 2-In-1 Jumper,245,0.2474747474747475
WD210X_ALLS,AllSaints,UPV1043498,1080,Isa Lilly Dress,270,0.25
MZ550Y_ALLS,AllSaints,UPV1065323,595,Slip Suede Cubed Low Top Sneakers,295,0.4957983193277311
ME030Y_ALLS,AllSaints,UPV1072642,595,Rex Overdyed Slim Jeans,295,0.4957983193277311
MS184Y_ALLS,AllSaints,UPV1073785,535,Eivissa Floral Shirt,210,0.3925233644859813
WS012Y_ALLS,AllSaints,UPV1065527,755,Greta Paola Asymmetric Midi Skirt,300,0.3973509933774834
F123ST7803_TIBI,Tibi,UPV1079269,1300,Sheer Gauze Long Sleeve Pintuck Detail Top,260,0.2
8340610500_BOSE,Bose,UPV1091661,95,LENSES ALTO GRADIENT BLUE ROW,35,0.3684210526315789
F223MC7792_TIBI,Tibi,UPV1079227,3500,Melee Crepe V-Neck Top,700,0.2
ME044Y_ALLS,AllSaints,UPV1076396,395,Switch Denim Shorts,155,0.3924050632911392
MG182Y_ALLS,AllSaints,UPV1095537,300,Mimosa Graphic Printed Crew T-Shirt,120,0.4
RMBONNEGRGOOD_MLBC,Maison Labiche,UPV1095756,600,Good Vibes Shirt,120,0.2
WM236Y_ALLS,AllSaints,UPV1077415,970,Carine Mariana Silk Blend Kimono,385,0.39690721649484534
MJ122Y_ALLS,AllSaints,UPV1076434,1335,Berto Blazer,665,0.49812734082397003
23021308_CHEB,Christopher Esber,UPV1105734,2250,Folia Float Buckle Tunic,450,0.2
23023430_CHEB,Christopher Esber,UPV1105738,3800,Boketto Column Dress,760,0.2
23023459_CHEB,Christopher Esber,UPV1105743,4600,Calero One Shoulder Dress,920,0.2
23023534_CHEB,Christopher Esber,UPV1105702,4650,Verdant Falls Sheer Torso Dress,930,0.2
1222KSK003600A_VBHM,Victoria Beckham,UPV1101596,1450,Fitted Midi Skirt,290,0.2
A-13-2119-000_ANBG,Anine Bing,UPV1096192,1950,Embossed Mini Colette Bag,390,0.2
A-05-9152-000_ANBG,Anine Bing,UPV1096140,975,Carrie Shorts,240,0.24615384615384617
A-07-2801-651A_ANBG,Anine Bing,UPV1096163,1200,Row Terracotta Daisy Print Shirt,240,0.2
DONNA_KIKA,Kika Vargas,UPV1099151,2400,Donna Balloon Sleeves Top,480,0.2
IE9935_M_ADDS,Adidas,UPV1104181,550,Forum 84 Low Top Sneakers,110,0.2
ID2068_ADDS,Adidas,UPV1104247,0,Campus 00S Low Top Sneakers,110,0
A-02-3428-154_ANBG,Anine Bing,UPV1096158,975,Lanie Striped Sleeveless Mini Dress,195,0.2
MT580VE2_NEWB,New Balance,UPV1104973,799,580 Low Top Sneakers,155,0.1939924906132666
MT580GR2_NEWB,New Balance,UPV1104804,195,580 Low Top Sneakers,155,0.7948717948717948
RMPOPINJURAS_MLBC,Maison Labiche,UPV1095878,290,Jurassic Park T-Shirt,55,0.1896551724137931
RMBRETEUILSOF_MLBC,Maison Labiche,UPV1095861,575,So Far Patchwork Shirt,115,0.2
JOG005A-AW23_MMKT,Mira Mikati,UPV1105908,1100,Printed Mushroom Jogging Shorts,220,0.2
WP066Y_ALLS,AllSaints,UPV1099947,645,Aleida Rafaela Paisley Print Shorts,320,0.49612403100775193
WD358Y_ALLS,AllSaints,UPV1099970,970,Adella Leticia Volume Sleeve Mini Dress,385,0.39690721649484534
11055_myjacket_FORT,Forte Forte,UPV1109776,2800,Sequin Metallic Blazer,840,0.3
10726_myshirt_FORT,Forte Forte,UPV1109704,1800,Belle De Jour Printed Voile Top,540,0.3
10769_myknit_FORT,Forte Forte,UPV1109708,2350,Wool Intarsia Mock Neck Sweater,705,0.3
A04515722_PHIL,Philosophy,UPV1108983,2650,Satin Ruffle Neck Long Sleeve Midi Dress,530,0.2
A03105727_PHIL,Philosophy,UPV1109046,2100,Grain De Poudre Paper Bag Waist Trousers,420,0.2
HF23K18764_HLSY,Hellessy,UPV1110086,4250,Gloria Embellished Cardigan,850,0.2
FW23272KN276_GIMO,Giuseppe Di Morabito,UPV1113034,3000,Front Cutout Long Sleeves Mini Dress,600,0.2
FW23J499_DKAY,Dice Kayek,UPV1112206,3700,Pleated Mini Skirt,740,0.2
JS33B10427_JOSH,Joshua x Smiley,UPV1114518,1050,Embroidered Smiley Pants,210,0.2
AW23KN0006MKN_MRQS,Marques Almeida,UPV1113369,1500,Asymmetric Knitted Skirt,450,0.3
DK11S_DKMA,David Koma,UPV1110254,5850,Chain Embroidered Open Leg Mini Skirt,1170,0.2
DK63J_DKMA,David Koma,UPV1110261,9350,Cylinder Embroidered Oversized Wool Crepe Jacket,1870,0.2
DK70DL_DKMA,David Koma,UPV1110240,12100,Sleeveless Sequin Front Slit Maxi Dress,2420,0.2
R5CA155_ROKH,Rokh,UPV1110126,3600,Asymmetric Collar Blazer,720,0.2
RR269V2_RORO,Rowen Rose,UPV1113094,5350,Pinstripe Lurex Wool Short Jacket,1070,0.2
PF23191TOC212_GIMO,Giuseppe Di Morabito,UPV1112999,2850,Rhinestone Cropped Tank Top,570,0.2
PF23R202_DKAY,Dice Kayek,UPV1112238,8450,Short Sleeves Midi Dress,1690,0.2
PRE23STP0484DNW_MRQS,Marques Almeida,UPV1113313,1500,Shaped Corset,450,0.3
PRE23TP0484DNS_MRQS,Marques Almeida,UPV1113289,1350,Denim Shaped Corset,405,0.3
032339_ERES,Eres,UPV1117608,1350,Ellipse Bikini Tops,270,0.2
22AHH0094EMB009_PACO,Rabanne,UPV1240632,2150,Sparkle Slides,645,0.3
23AJTO539CO0485_PACO,Rabanne,UPV1240616,1250,Short Sleeves Cropped T-Shirt,310,0.248
24PCTO726PO0337_PACO,Rabanne,UPV1240734,2850,Floral Print Tank Top,710,0.24912280701754386
35424Pj012236545_424,424,UPV1117655,1160,Detailed Straight Leg Jeans,230,0.19827586206896552
399001593_MRKT,Market,UPV1119675,320,Inner Peace T-Shirt,60,0.1875
BB18030_BRXB,Bronx And Banco,UPV1119814,2700,Bedouin Flame Mini Dress,540,0.2
IP7940_Y-3,Y-3,UPV1116335,2740,Gfx Puff Vest,545,0.1989051094890511
A-02-0415-007_ANBG,Anine Bing,UPV1114581,1950,Leanne Black Zebra Burnout Dress,390,0.2
FF4S12APT1679065_424,424,UPV1244725,1900,Long Sleeve Shirt,475,0.25
LOW23FCDR030KH_LWCL,Low Classic,UPV1115728,1900,Pleated Dress,475,0.25
LOW23FMBZ030BE_LWCL,Low Classic,UPV1115720,1700,Sleek Slim Blazer,425,0.25
P24083MLM157_LHNI,La Haine Inside Us,UPV1238920,420,Round Neck Long T-Shirt,125,0.2976190476190476
P24023BLM142_LHNI,La Haine Inside Us,UPV1238929,1500,Reconstructed Layered Blazer,450,0.3
NW24RSSK00864_NHKA,Nanushka,UPV1239850,2225,Lianne Printed Satin Maxi Skirt,555,0.24943820224719102
WM039Z_ALLS,AllSaints,UPV1114796,645,CARINA PEGGY KIMONO,255,0.3953488372093023
UE64JA390N_VTMN,Vetements,UPV1119855,7400,Logo Denim Jacket,1850,0.25
UE64JA390NM_VTMN,Vetements,UPV1119422,7400,Logo Denim Jacket,2220,0.3
WD106Z_ALLS,AllSaints,UPV1114798,860,Sonya Racer Neck Jackie Mini Dress,340,0.3953488372093023
1032-059_KHTE,Khaite,UPV1271571,1550,Danielle Jean,620,0.4
2301P12176_AREA,Area,UPV1279952,3590,Crystal Bow Hot Short,715,0.1991643454038997
1224JTS005485A_VBHM,Victoria Beckham,UPV1256587,2450,Cut-out Detail T-Shirt,610,0.24897959183673468
2324386_KHTE,Khaite,UPV1262292,6950,Quico Puff Sleeves Top,1735,0.24964028776978417
24ECJU560CO0524_PACO,Rabanne,UPV1256672,2550,Frayed Denim Mini Skirt,765,0.3
ACWMB198_ACWL,A-Cold-Wall,UPV1269228,1370,Node Logo Jersey Pants,270,0.19708029197080293
419121_HAY,HAY,UPV1268913,955,Matin Table Lamp 300,380,0.39790575916230364
ERL08J010_ERL,ERL,UPV1246681,1900,Checkered Canvas Jacket,570,0.3
PS23088SK225_GIMO,Giuseppe Di Morabito,UPV1272696,2250,Drape Jersey Mini Skirt,450,0.2
R22450P_MILS,Michael Lo Sordo,UPV1271384,2540,Solar Crystal Bra Top,505,0.19881889763779528
2202114CS_KITR,Kitri,UPV1271320,850,Donna Star Mini Wrap Dress,170,0.2
2301P17172_AREA,Area,UPV1280067,5500,Crystal Slit Trouser,1100,0.2
2301P27185_AREA,Area,UPV1280187,2760,Crystal Embellished Track Pant,550,0.19927536231884058
AC2237_NDEB,Nada Debs,UPV1291238,970,Laminated Wooden Vase with Plastic Interior,385,0.39690721649484534
E38WLCZBK01S925_TWOD,Tom Wood,UPV1290771,780,EAR CUFF THICK BLACK,310,0.3974358974358974
E39LLNA01S9259k_TWOD,Tom Wood,UPV1290695,1260,CLASSIC HOOP LARGE GOLD,315,0.25
B01048NA01S9_TWOD,Tom Wood,UPV1290636,1570,Rounded Gold Bracelet,625,0.3980891719745223
CMC12110_LOUI,Pierre Louis Mascia,UPV1120275,1850,Printed Adanastr Short Sleeve Top,460,0.24864864864864866
JSSCC310TH_74AL,7 For All Mankind,UPV1290804,775,Straight Thunder Pant,155,0.2
JJTSS2211_JUPI,Jupiter,UPV1290669,1440,Ring in Silver 925,575,0.3993055555555556
H6006-101_KHTE,Khaite,UPV1291249,4250,Olivia Hobo Medium,850,0.2
R75SOGMB01S925_TWOD,Tom Wood,UPV1290650,1345,Lizzie Ring With Green Marble,535,0.39776951672862454
JJTSS2203_JUPI,Jupiter,UPV1290672,1440,Band Ring in Silver 925,575,0.3993055555555556
E38WMCZB01_TWOD,Tom Wood,UPV1290759,645,Black Studded Ear Cuff,160,0.24806201550387597
ABC123DKSH_ABC,Advisory Board Crystals ,UPV1290836,950,Double Knee Shorts,190,0.2
EC22PF2J-001_EUDN,Eudon Choi,UPV1198298,2420,Talia Organic Cotton Jacket,480,0.19834710743801653
BZ505007_EBRU,Ebruly,UPV1137356,4650,Hand painted table,1395,0.3
FUR250_BOKJ,Bokja,UPV1138615,13425,Primavera Tub Chair,5370,0.4
DK10S_DKMA,David Koma,UPV1198306,2980,Tyre Track Padded Leather Mini Skirt,595,0.19966442953020133
WM023Z_ALLS,AllSaints,UPV1135102,285,Ciara Cropped Long Sleeve Top,85,0.2982456140350877
51OJCOG_PAFN,Post Archive Faction,UPV1134850,4400,5.1 Center Jacket,880,0.2
2304T15184_AREA,Area,UPV1125154,2300,Crystal Triangle Front Cup T-Shirt,460,0.2
23MLAS39_AYAQ,Andrea Ya'aqov,UPV1125610,1700,Cropped Tapered Pants,340,0.2
NW23PFDR02099_NHKA,Nanushka,UPV1124807,2550,Xaviera Wrap Long Sleeves Dress,510,0.2
NW23PFTP00678_NHKA,Nanushka,UPV1124803,1500,Davine Halter Neck Top,300,0.2
S382M_GIVM,The Giving Movement,UPV1128625,800,Men's Formal SS Blazer,200,0.25
TN233DPA5P01_TINT,THISISNEVERTHAT,UPV1126663,725,Crazy Multi Zip Pants,145,0.2
TN233TTSST02_TINT,THISISNEVERTHAT,UPV1126660,220,Swallow T-Shirt,40,0.18181818181818182
22AIRO411PS0131_PACO,Rabanne,UPV1199512,12830,Paillettes Mini Dress,2565,0.19992205767731877
HP22S088-89_HLSY,Hellessy,UPV1200275,3600,MOIRE TAFFETA AMELIE PENCIL SKIRT,720,0.2
HA22T221-22_HLSY,Hellessy,UPV1200302,3650,Jeanne Floral Bow Blouse,730,0.2
PX874-XTSAT_PRTX,Paris Texas,UPV1199656,2470,Satin Dalilah Platform Sandals,490,0.19838056680161945
8712032_WDLR,Wandler,UPV1198886,2050,June Mid Heel Mule,410,0.2
12011322430_APL,APL,UPV1200590,1150,Techloom Tracer,230,0.2
12005322602_APL,APL,UPV1200633,850,Techloom Phantom,170,0.2
1322WTR003727A_VBHM,Victoria Beckham,UPV1200432,2990,SINGLE PLEAT TROUSER,595,0.19899665551839466
501MKBT_ERDM,Erdem,UPV1200818,2440,Lucius Kallmus Twill Pyjama Top,485,0.1987704918032787
CF0437_THMP,Thompson,UPV1202156,515,Cufflinks/ GunMetPla/ Onyx/ Blk/ Rnd/Semi precious/Button,125,0.24271844660194175
CF0438_THMP,Thompson,UPV1202182,515,Cufflinks/Thomp/ GunMetPla/ Lapis Blue/ Rnd/Semi precious/Bu,125,0.24271844660194175
05T011_SUST,Subtle Studios,UPV1201206,1690,Wool Net Tank Top,335,0.19822485207100593
TP00174LIP_RHDE,Rhode,UPV1201131,1020,Roja Crop Top In Marigold Flower Violet,200,0.19607843137254902
TP00187CE_RHDE,Rhode,UPV1200932,1140,Sonia Sleeveless Top In Poplin Eyelet,225,0.19736842105263158
WOZBO9_OZBO,Ozwald Boateng,UPV1201461,7890,PRINTED TRIBAL SILK KIMONO DRESS,1575,0.19961977186311788
CH007_CHZE,Crystal Haze,UPV1202184,1500,DUTCHESS CHAIN NECKLACE,375,0.25
MF069S_ALLS,AllSaints,UPV1074091,345,Helix Straight Fit Sweat Shorts,135,0.391304347826087
WM241S_ALLS,AllSaints,UPV1077463,245,Sanza Linen Blend Tank,95,0.3877551020408163
10CHZE_CHZE,Crystal Haze,UPV1202209,220,Pave Nostalgia Bear,55,0.25
CPS23_LESO,Les-Ottomans,UPV1089005,115,Ceramic Ikat Tray,45,0.391304347826087
CPS24_LESO,Les-Ottomans,UPV1089006,115,Ceramic Ikat Tray,45,0.391304347826087
LA125_LEXN,Lexon,UPV1092164,140,Mino+ Mini Bluetooth Speaker 3w,55,0.39285714285714285
MI036Y_ALLS,AllSaints,UPV1076511,535,Lani Swim Shorts 2 Pack,210,0.3925233644859813
TT761F_TNKR,Tinker Tailor,UPV1087797,365,Beaded Heart With Friends,70,0.1917808219178082
T000TW3232_TIBI,Tibi,UPV1079202,2200,Tropical Wool Pleated Balloon Pants,440,0.2
WF593Y_ALLS,AllSaints,UPV1093656,970,Ava Leather Heeled Sandals,485,0.5
ZUM05_NIMR,Nimerology,UPV1087766,355,Zumurud Dessert Plate with Floral Detailing,140,0.39436619718309857
11031_mypants_FORT,Forte Forte,UPV1109770,1850,Strass Embellished Straight Legs Pants,555,0.3
10654_mypants_FORT,Forte Forte,UPV1109793,1900,Laminated Velvet Flared Pants,570,0.3
A23033MLM009_LHNI,La Haine Inside Us,UPV1111953,725,Punto Milano Pants,180,0.2482758620689655
A11017118_PHIL,Agua De Coco,UPV1109001,2750,Sleeveless Cutout Top,550,0.2
A04307118_PHIL,Philosophy,UPV1109029,3450,Short Sleeves Rushed Midi Dress,690,0.2
4-23-1-15_GA81,GAUGE81,UPV1111582,925,Olmos High Neck Fitted Bodysuit,185,0.2
4087D0568_SRCH,Simone Rocha,UPV1111386,2850,Daisy Detail Wide Leg Joggers,570,0.2
HF23T21473_HLSY,Hellessy,UPV1110040,4600,Remy Asymmetric Bustier,920,0.2
FW23096LD267_GIMO,Giuseppe Di Morabito,UPV1113021,3300,Long Flared Sleeves Fitted Maxi Dress,660,0.2
FW23C691_DKAY,Dice Kayek,UPV1112220,7850,Embellished Bustier Top,1570,0.2
FW23M192_DKAY,Dice Kayek,UPV1112208,8200,Embellished Jersey Coat,1640,0.2
AW23KN0149MKN_MRQS,Marques Almeida,UPV1113377,1850,Front Button Detail Knitted Top,555,0.3
RR276V2A_RORO,Rowen Rose,UPV1113095,1950,Pinstripe Lurex Wool Mini Skirt,390,0.2
RR285_RORO,Rowen Rose,UPV1113109,4100,Herringbone Tweed Oversized Low-Waisted Pants,820,0.2
RR287V2_RORO,Rowen Rose,UPV1113111,3400,Eco-Leather Oversized High-Waisted Cargo Pants,680,0.2
PF23C632_DKAY,Dice Kayek,UPV1112205,5100,Wrap Long Sleeves Shirt,1020,0.2
P4SF04_ERCA,Erika Cavallini,UPV1113251,1900,Raffia Bamboo Handle Bag,570,0.3
SH110SAMI_QSMI,Qasimi,UPV1110186,1350,Sami Long Sleeve Regular Fit Shirt,270,0.2
RMMALESHFIRST_MLBC,Maison Labiche,UPV1095708,525,First Class Shirt,105,0.2
RMREAUMURBACK_MLBC,Maison Labiche,UPV1095890,600,Back To The Future Hoodie,120,0.2
MJ1005_REPR,Represent,UPV1104483,1350,Hooded Tracksuit Jacket,270,0.2
WD344Y_ALLS,AllSaints,UPV1100802,395,Anna Crew Neck Short Sleeve Mini Dress,155,0.3924050632911392
N65M3407_MRSA,Marchesa Notte,UPV1106615,4050,Bustier Floral Midi Dress,810,0.2
3112306_1OFF,1/OFF,UPV1120115,465,Long Sleeve Wrap Strings Cropped Shirt,310,0.6666666666666666
31244076_KHTE,Khaite,UPV1115032,3600,Mindy Lip Print Pants,720,0.2
396000944_MRKT,Market,UPV1119649,575,Fauxtree Arc Crew Neck Sweatshirt,115,0.2
410323002_MRKT,Market,UPV1119751,550,Rw 4 Panel T-Shirt,110,0.2
D206NA17_LEES,Legres,UPV1116807,3090,Model 38 Chelsea Boot In Nappa Leather,460,0.1488673139158576
AW23AC0128LTH_MRQS,Marques Almeida,UPV1113381,2750,Feather Bag,825,0.3
AW23KN0148MKN_MRQS,Marques Almeida,UPV1113403,1950,Big Collar Knitted Cropped Top,585,0.3
397000507_MRKT,Market,UPV1119615,750,Triple Stitch Hoodie,150,0.2
9285400_KHTE,Khaite,UPV1115030,4350,Bafi Stretch Matte Bodysuit,870,0.2
LOW23FMPT010BE_LWCL,Low Classic,UPV1115721,1300,Wide Waistband Pants,325,0.25
WF542X_ALLS,AllSaints,UPV1114899,700,Shana Metallic Low Top Leather Sneakers,350,0.5
9039400_KHTE,Khaite,UPV1115033,6450,Amalfi Matte Viscose Midi Dress,1290,0.2
